Media Source,Date,Text,Compound,Positive,Neutral,Negative,Tweet Count
@FoxNews,Thu Apr 26 16:48:42 +0000 2018,".@KatiePavlich: ""President Obama's @EPA administrator spent just as much money as travel and other items as… https://t.co/EmEBC5ZblD",0.0,0.0,1.0,0.0,99
@FoxNews,Thu Apr 26 16:44:41 +0000 2018,Here come the socialists: 'Comrades' seeking office in 2018 take cue from Sanders https://t.co/bdCwrbtw5V,0.0,0.0,1.0,0.0,100
@nytimes,Fri Apr 27 00:34:43 +0000 2018,"Breaking News: Kim Jong-un has stepped into South Korean territory, a first for a North Korean leader, to begin a s… https://t.co/PG5hPTg7SC",0.0,0.0,1.0,0.0,1
@nytimes,Fri Apr 27 00:32:07 +0000 2018,"RT @el_belson: When you're not obsessing about the Draft, take a look inside the Confidential N.F.L. Meeting where the owners and players d…",0.2584,0.088,0.912,0.0,2
@nytimes,Fri Apr 27 00:21:04 +0000 2018,"The Browns took quarterback Baker Mayfield with the first pick in the NFL draft, and the Giants are on the clock. F… https://t.co/hk3gbAMdGo",0.0,0.0,1.0,0.0,3
@nytimes,Fri Apr 27 00:18:06 +0000 2018,RT @el_belson: Huge cheers for Baker Mayfield when the Cleveland Browns selected him with the first pick.,0.6597,0.265,0.735,0.0,4
@nytimes,Fri Apr 27 00:11:04 +0000 2018,RT @NYTSports: The last time the Giants picked No. 2 and the Jets picked No. 3 in the NFL draft was 1981. The Jets chose Freeman McNeil. Th…,-0.1779,0.09,0.764,0.146,5
@nytimes,Fri Apr 27 00:05:01 +0000 2018,We're live at the NFL draft in Texas. Pick-by-pick updates and analysis from the first round. https://t.co/ikDSNECm18,0.0,0.0,1.0,0.0,6
@nytimes,Fri Apr 27 00:00:08 +0000 2018,RT @el_belson: The view from the cheap seats aka the press box at Jerry World aka AT&amp;T Stadium. https://t.co/nhUbRXIaBS,0.0,0.0,1.0,0.0,7
@nytimes,Thu Apr 26 23:47:04 +0000 2018,"RT @motokorich: It's inter-Korean summit day! For South Korean president Moon Jae-in, ""officials said they were not sure who would be harde…",-0.308,0.0,0.903,0.097,8
@nytimes,Thu Apr 26 23:37:02 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/2fcENYbIsb,0.0,0.0,1.0,0.0,9
@nytimes,Thu Apr 26 23:25:06 +0000 2018,"Bill Cosby didn’t speak in court, until the very end, when he shouted a vulgarity at the prosecutor https://t.co/xjbZP4Mzk2",0.0,0.0,1.0,0.0,10
@nytimes,Thu Apr 26 23:20:08 +0000 2018,"About 2 weeks later, a jury found Bill Cosby guilty of sexual assault, capping the downfall of one of the world’s b… https://t.co/P9SQOKQGVF",-0.765,0.0,0.742,0.258,11
@nytimes,Thu Apr 26 23:15:13 +0000 2018,Bill Cosby’s retrial began on April 9. Here are 8 ways the second trial was different. https://t.co/hglR99dpW2,0.0,0.0,1.0,0.0,12
@nytimes,Thu Apr 26 23:10:09 +0000 2018,"In June 2017, Bill Cosby’s case ended in a mistrial. One of the accusers, Lili Bernard, wept in the courtroom, and… https://t.co/OrBxvZXjLl",-0.4588,0.0,0.87,0.13,13
@nytimes,Thu Apr 26 23:05:06 +0000 2018,"In December 2015, Bill Cosby was arrested and charged with sexual assault https://t.co/gBRuCuDqtt https://t.co/3JQ2jlG5IV",-0.8271,0.0,0.558,0.442,14
@nytimes,Thu Apr 26 23:00:10 +0000 2018,"In 2015, @NYmag interviewed 35 women who said they were assaulted by Bill Cosby. “When only one or two women came o… https://t.co/WZFZIb28JN",-0.5267,0.0,0.866,0.134,15
@nytimes,Thu Apr 26 22:55:08 +0000 2018,"In the last few years, dozens of women have come forward to accuse Bill Cosby of sexual misconduct. Andrea Constand… https://t.co/wewtuMohhT",-0.2023,0.0,0.917,0.083,16
@nytimes,Thu Apr 26 22:34:57 +0000 2018,"The identity of the Golden State Killer was discovered using a genealogy database, investigators said  https://t.co/a0LkmMUiCn",-0.6486,0.0,0.765,0.235,17
@nytimes,Thu Apr 26 22:29:37 +0000 2018,Note: We've deleted this earlier tweet. It was misleading. Caryl Churchill did not talk to The New York Times.… https://t.co/3EJChOfdkI,-0.4019,0.0,0.876,0.124,18
@nytimes,Thu Apr 26 22:15:05 +0000 2018,"If moviegoing is a solitary act, theatergoing is a communal one, remarked the critic Robert Brustein. Few make this… https://t.co/MEkMI6XzHk",-0.2732,0.0,0.89,0.11,19
@nytimes,Thu Apr 26 22:02:05 +0000 2018,"We fact-checked President Trump’s ""Fox &amp; Friends"" interview. Here's an assessment of what he said. https://t.co/G5t3a95Cfz",0.4767,0.171,0.829,0.0,20
@nytimes,Thu Apr 26 21:47:01 +0000 2018,"RT @nytimesworld: The gang of men in Spain called themselves a ""manada,"" or wolf-pack. On Thursday they were found guilty of sexually abusi…",-0.4215,0.0,0.882,0.118,21
@nytimes,Thu Apr 26 21:32:07 +0000 2018,"At the truce village where North and South Korean leaders will meet for a historic summit, everything from the dess… https://t.co/awFQOZdcH2",0.0,0.0,1.0,0.0,22
@nytimes,Thu Apr 26 21:11:06 +0000 2018,RT @npfandos: SCOOP: The F.B.I. first gave the White House counsel a file containing spousal abuse allegations against Rob Porter in March…,-0.7556,0.083,0.64,0.277,23
@nytimes,Thu Apr 26 21:00:10 +0000 2018,How exactly does ISIS lure young recruits? We speak with a former ISIS member about how and why he joined the fold. https://t.co/oWPVSJOlGa,0.0,0.0,1.0,0.0,24
@nytimes,Thu Apr 26 20:45:06 +0000 2018,"RT @alanblinder: This story inspired a lot of friends, colleagues and sources to text me their hash brown preferences. https://t.co/Ibzwj41…",0.743,0.27,0.73,0.0,25
@nytimes,Thu Apr 26 20:30:12 +0000 2018,Thousands of teachers in Arizona and Colorado walked out of their classrooms on Thursday to demand more funding for… https://t.co/pFQMKIHouy,-0.128,0.0,0.927,0.073,26
@nytimes,Thu Apr 26 20:10:06 +0000 2018,"RT @dougmillsnyt: On ""take your child to work day"", @PressSec with the help of her two children, takes questions in the White House Press R…",0.4019,0.101,0.899,0.0,27
@nytimes,Thu Apr 26 20:00:13 +0000 2018,"RT @dougmillsnyt: .@realDonaldTrump, taking part in ""take your child to work day"", invited children of White House Staff and White House pr…",0.0,0.0,1.0,0.0,28
@nytimes,Thu Apr 26 19:50:07 +0000 2018,This year’s Emmys will be an “SNL” affair https://t.co/yCGVCdFLfO,0.0,0.0,1.0,0.0,29
@nytimes,Thu Apr 26 19:40:05 +0000 2018,Alfie Evans' doctors say he is profoundly brain damaged and cannot improve. His parents aren't convinced. Their dis… https://t.co/MyEFOPv8qR,-0.7625,0.0,0.679,0.321,30
@nytimes,Thu Apr 26 19:30:04 +0000 2018,RT @nytopinion: .@CharlesMBlow: The idea that the primary motivator for Trump support was economic anxiety was a false narrative swallowed…,0.25,0.126,0.794,0.079,31
@nytimes,Thu Apr 26 19:20:06 +0000 2018,One NYT commenter's reaction to Bill Cosby being found guilty of sexually assaulting a woman at his home 14 years a… https://t.co/5oxOyTg6if,-0.7269,0.0,0.757,0.243,32
@nytimes,Thu Apr 26 19:15:09 +0000 2018,One NYT commenter's reaction to Bill Cosby being found guilty of sexually assaulting a woman at his home 14 years a… https://t.co/uU3Zc2VPXF,-0.7269,0.0,0.757,0.243,33
@nytimes,Thu Apr 26 19:10:05 +0000 2018,How to spend 36 hours in Copenhagen https://t.co/buQDuDEGFe,0.0,0.0,1.0,0.0,34
@nytimes,Thu Apr 26 19:00:15 +0000 2018,"Before she died at 30, Maria Bochkareva became one of Russia's first female army officers and commanded an all-wome… https://t.co/sV7cNRQBUu",-0.5574,0.0,0.841,0.159,35
@nytimes,Thu Apr 26 18:53:55 +0000 2018,"“The whole case stands or falls on her. She is it,” a former DA and judge said last year of Andrea Constand. Read m… https://t.co/27AquoxQ9L",0.0,0.0,1.0,0.0,36
@nytimes,Thu Apr 26 18:50:05 +0000 2018,RT @nytopinion: Mr. Trump told voters that he would hire the “best people.” What we have got instead is an administration that is incompete…,0.0,0.0,1.0,0.0,37
@nytimes,Thu Apr 26 18:40:03 +0000 2018,Say goodbye to Yawkey Way. Boston is renaming the popular spot outside Fenway Park after concerns about the name's… https://t.co/zpxyEy500H,0.4215,0.128,0.872,0.0,38
@nytimes,Thu Apr 26 18:30:07 +0000 2018,"Here’s what we know so far about Joseph James DeAngelo, the Golden State Killer suspect https://t.co/paM2V3stJt",-0.7579,0.0,0.683,0.317,39
@nytimes,Thu Apr 26 18:23:24 +0000 2018,What exactly happened between Bill Cosby and Andrea Constand in his home near Philadelphia more than 14 years ago?… https://t.co/tq5Ml6EUV8,0.0,0.0,1.0,0.0,40
@nytimes,Thu Apr 26 18:20:05 +0000 2018,This simple side dish takes only 15 minutes to make https://t.co/r1AQ6kz35q,0.0,0.0,1.0,0.0,41
@nytimes,Thu Apr 26 18:10:03 +0000 2018,"RT @IKershner: Four years later, an Israeli police officer will serve nine months jail time for fatally shooting a teenage Palestinian prot…",-0.6369,0.0,0.826,0.174,42
@nytimes,Thu Apr 26 18:00:07 +0000 2018,"If the world economy was coming out of its low-inflation funk, this is probably what it would look like https://t.co/yggwZsf0uW",0.3612,0.116,0.884,0.0,43
@nytimes,Thu Apr 26 17:55:45 +0000 2018,"Breaking News: Bill Cosby has been found guilty of sexually assaulting Andrea Constand, capping the downfall of one… https://t.co/JaPlD8TF4Q",-0.7269,0.0,0.736,0.264,44
@nytimes,Thu Apr 26 17:50:07 +0000 2018,"The Jacksonville Jaguars’ billionaire owner, Shahid Khan, has taken his team to London’s iconic Wembley Stadium ann… https://t.co/YhWuSisHnt",0.0,0.0,1.0,0.0,45
@nytimes,Thu Apr 26 17:40:06 +0000 2018,"RT @NYTObits: Sachio Kinugasa, the Japanese slugger who in 1987 broke Lou Gehrig’s record for consecutive games played, only to see his tes…",-0.1027,0.092,0.802,0.107,46
@nytimes,Thu Apr 26 17:30:05 +0000 2018,"A Senate panel advanced a bill to let special counsels appeal firings. It’s unlikely to come to a full vote, but is… https://t.co/NltwyXobj8",0.3291,0.157,0.843,0.0,47
@nytimes,Thu Apr 26 17:20:07 +0000 2018,Do the Democrats have a reasonable chance to regain a majority in the House? Here are 4 factors to consider. https://t.co/TAQdXgBHjW,0.25,0.105,0.895,0.0,48
@nytimes,Thu Apr 26 17:10:07 +0000 2018,Federal officials are beginning to worry the economy is too good. But workers still feel left behind. https://t.co/M0tsMZiaRv,0.0,0.133,0.734,0.133,49
@nytimes,Thu Apr 26 17:00:24 +0000 2018,RT @nytclimate: Lawmakers from both parties are grilling EPA chief Scott Pruitt on his spending decisions. Live video: https://t.co/neUlGmf…,0.4019,0.13,0.87,0.0,50
@nytimes,Thu Apr 26 16:54:12 +0000 2018,"Breaking News: The Senate easily confirmed Mike Pompeo as the nation’s 70th secretary of state, elevating the forei… https://t.co/m9xhgD9cwz",0.34,0.118,0.882,0.0,51
@nytimes,Thu Apr 26 16:50:04 +0000 2018,“Here I was looking up the guy on Wikipedia and he was 5 doors down” https://t.co/btavWQLMSU,0.0,0.0,1.0,0.0,52
@nytimes,Thu Apr 26 16:40:12 +0000 2018,Who are Diamond and Silk? A look at 2 pro-Trump social media stars. https://t.co/kuHUbPq2vw https://t.co/CG75elOB38,0.34,0.167,0.833,0.0,53
@nytimes,Thu Apr 26 16:30:12 +0000 2018,"After The New York Times revealed decades of Harvey Weinstein's sexual misconduct, Weinstein told The Hollywood Rep… https://t.co/Nxl9Fm1kXe",0.0,0.0,1.0,0.0,54
@nytimes,Thu Apr 26 16:20:06 +0000 2018,"RT @tackettdc: “The problem we have is, we have a president who will use that as fodder to do his mission that I don’t feel is in the best…",-0.4019,0.0,0.906,0.094,55
@nytimes,Thu Apr 26 16:10:04 +0000 2018,"Meghan Markle left ""Suits."" Here’s what she took with her. https://t.co/y7GztqyRhW https://t.co/fIxnkPHiih",0.0,0.0,1.0,0.0,56
@nytimes,Thu Apr 26 16:00:15 +0000 2018,"“There are the drunk Waffle Houses, the late-night Waffle Houses, Waffle House as a house of freaks, but there’s al… https://t.co/9j05WzrgXM",-0.2263,0.0,0.861,0.139,57
@nytimes,Thu Apr 26 15:50:07 +0000 2018,Angela Merkel arrives at the White House on Friday in the wake of a visit by Emmanuel Macron. Don’t expect a sequel… https://t.co/ZrsTZDdTPZ,0.0,0.0,1.0,0.0,58
@nytimes,Thu Apr 26 15:40:08 +0000 2018,"In Opinion

Op-Ed columnist Bret Stephens writes, ""The Bush model was about proving one’s worth and paying one’s du… https://t.co/Y0no0asvYp",0.2263,0.091,0.909,0.0,59
@nytimes,Thu Apr 26 15:30:11 +0000 2018,"RT @nytimesarts: “It feels like the last task for Michelle, to bring him her questions at the end of her book — just to go, ‘My wife had so…",0.3612,0.085,0.915,0.0,60
@nytimes,Thu Apr 26 15:20:07 +0000 2018,"At the memorial in Alabama, some of the lynchings are described in brief summaries https://t.co/lieAeoXYup https://t.co/mBrlAwnxU1",0.0,0.0,1.0,0.0,61
@nytimes,Thu Apr 26 15:10:08 +0000 2018,"""The children were crying out for the driver to stop,"" a railways official said https://t.co/iU4AgNODnl",-0.4767,0.0,0.807,0.193,62
@nytimes,Thu Apr 26 15:00:06 +0000 2018,"President Trump said in a call to ""Fox &amp; Friends"" that Michael Cohen represents him in ""this crazy Stormy Daniels d… https://t.co/1UENTq37Ai",0.09,0.125,0.765,0.111,63
@nytimes,Thu Apr 26 14:45:05 +0000 2018,NFL owners and players discussed President Trump and Colin Kaepernick at a private meeting in October. The Times ob… https://t.co/Vbk2hjk5Ml,0.0,0.0,1.0,0.0,64
@nytimes,Thu Apr 26 14:30:03 +0000 2018,"RT @nytimesarts: “My kicks are still high,” says Billy Zabka, the 52-year-old star of @CobraKaiSeries. “No mercy.” https://t.co/HLoabkOV0P",0.0,0.0,1.0,0.0,65
@nytimes,Thu Apr 26 14:14:03 +0000 2018,"Faced with a presidential couple that controls virtually every branch of government and the news media, young peopl… https://t.co/nsN8BHpWjb",0.0,0.0,1.0,0.0,66
@nytimes,Thu Apr 26 14:00:09 +0000 2018,"Scott Pruitt's strategy appears to be to place the blame for his activities on his staff, according to a talking po… https://t.co/OI7W9LCpON",-0.34,0.0,0.893,0.107,67
@nytimes,Thu Apr 26 13:45:08 +0000 2018,"""I peeled his clothes from his clammy body and wrapped my arms around him to try to keep him warm. I felt his heart… https://t.co/aQZPTFfm1X",0.2263,0.076,0.924,0.0,68
@nytimes,Thu Apr 26 13:29:04 +0000 2018,"""We can go to jail one more time if necessary. We will go on doing journalism with courage,"" said the editor in chi… https://t.co/Wd3QAmaBaG",0.0,0.0,1.0,0.0,69
@nytimes,Thu Apr 26 13:14:05 +0000 2018,"""She genuinely wanted to care for all those around her even if it meant sacrificing a portion of herself in return… https://t.co/47aHEk6SAy",0.4939,0.138,0.862,0.0,70
@nytimes,Thu Apr 26 13:00:13 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/1cRbjhwAjy https://t.co/AUsFvcyR6Z,0.0,0.0,1.0,0.0,71
@nytimes,Thu Apr 26 12:50:07 +0000 2018,"Stephen Colbert bantered about accusations that on an overseas trip Ronny Jackson ""was intoxicated and banged on th… https://t.co/BYBsWy7BoN",-0.3182,0.0,0.887,0.113,72
@nytimes,Thu Apr 26 12:40:08 +0000 2018,Two court developments this week indicate a possible road map for President Trump through the minefield of legal re… https://t.co/2SVweXg91i,0.128,0.077,0.923,0.0,73
@nytimes,Thu Apr 26 12:30:07 +0000 2018,"Your daily @DealBook Briefing:

• Facebook can afford to clean up its act.

• How NFL owners worried about protests… https://t.co/eRttJBWwzI",0.128,0.123,0.776,0.1,74
@nytimes,Thu Apr 26 12:15:06 +0000 2018,"Sean Spicer described the wax Melania Trump as ""unbelievably lifelike"" https://t.co/DkCeJvlgZ4",0.0,0.0,1.0,0.0,75
@nytimes,Thu Apr 26 12:11:29 +0000 2018,Breaking: Dr. Ronny Jackson withdrew as nominee to lead the V.A. after lawmakers went public with a torrent of accu… https://t.co/EPEDYcQUI6,0.0,0.0,1.0,0.0,76
@nytimes,Thu Apr 26 12:00:08 +0000 2018,New rules for elite female track athletes with high testosterone levels: Lower your levels with medicine or compete… https://t.co/Zsj5YgIO1G,-0.296,0.0,0.891,0.109,77
@nytimes,Thu Apr 26 11:45:07 +0000 2018,"Ronny Jackson, President Trump's pick to lead the V.A., is accused of mishandling an opioid and wrecking a car whil… https://t.co/t6k1B8hAUU",-0.296,0.0,0.896,0.104,78
@nytimes,Thu Apr 26 11:31:07 +0000 2018,"The writer Michelle McNamara, who was married to the comedian Patton Oswalt, spent the final years of her life chas… https://t.co/3YDhVXJg2m",0.3818,0.115,0.885,0.0,79
@nytimes,Thu Apr 26 11:15:07 +0000 2018,"Kanye West's ""dragon energy"" tweets caused bedlam among his fans https://t.co/mlr93urxO8",0.2732,0.174,0.826,0.0,80
@nytimes,Thu Apr 26 11:10:04 +0000 2018,Supreme Court justices seem focused on one question: Should the president’s authority have anything to do with his… https://t.co/MI5mb10NcQ,0.7579,0.319,0.681,0.0,81
@nytimes,Thu Apr 26 11:00:09 +0000 2018,Jeff Sessions refused to tell lawmakers about whether his recusal in all campaign-related investigations extended t… https://t.co/6W0BiD6xkt,-0.296,0.0,0.879,0.121,82
@nytimes,Thu Apr 26 10:50:05 +0000 2018,"RT @nytmedia: We now have a bidding war for Sky. Comcast has unveiled a $30.7 billion bid for the British satellite broadcaster, trying to…",-0.5994,0.0,0.843,0.157,83
@nytimes,Thu Apr 26 10:40:07 +0000 2018,"For thousands of ""Dreamers,"" the past several months have been a wild ride. And it's not over yet. https://t.co/sit3opdS20",0.0,0.0,1.0,0.0,84
@nytimes,Thu Apr 26 10:30:11 +0000 2018,"""Let us face it: There is no Planet B,"" Emmanuel Macron said. ""I am sure one day the United States will come back a… https://t.co/BZcolj6SeE",0.4404,0.174,0.751,0.075,85
@nytimes,Thu Apr 26 10:14:07 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/scVm87AY6N https://t.co/X2ptQX7VWW,0.0,0.0,1.0,0.0,86
@nytimes,Thu Apr 26 10:00:21 +0000 2018,"RT @nytimesarts: Michelle Wolf, the comedian at this year's White House Correspondents' dinner, has no interest in knee-jerk jokes about Pr…",0.6597,0.284,0.634,0.082,87
@nytimes,Thu Apr 26 09:44:04 +0000 2018,"The Golden State Killer is thought to have killed 12 people, raped 45 people and burglarized more than 120 homes be… https://t.co/GRnm1B4cRV",-0.9371,0.0,0.586,0.414,88
@nytimes,Thu Apr 26 09:29:04 +0000 2018,An Indian guru was sentenced to life in prison for the rape of a teenage girl. At least two witnesses who testified… https://t.co/eGAsJu5XTE,-0.8442,0.0,0.676,0.324,89
@nytimes,Thu Apr 26 09:15:04 +0000 2018,An organization that uses architectural rendering software to uncover human rights abuses and 3 artists depicting s… https://t.co/Z0VO2vezoz,-0.5574,0.0,0.816,0.184,90
@nytimes,Thu Apr 26 08:59:06 +0000 2018,"""The fact that the head of the Central Council of Jews in Germany has advised against wearing a kipa in public must… https://t.co/oHAb1Otejw",0.0,0.0,1.0,0.0,91
@nytimes,Thu Apr 26 08:46:02 +0000 2018,"The New York Times movie review of ""Avengers: Infinity War"" https://t.co/TGfd9H381x",-0.5994,0.0,0.719,0.281,92
@nytimes,Thu Apr 26 08:30:06 +0000 2018,"""To the algorithm, the content of an idea is irrelevant. Whether it's extremist or mainstream doesn't matter; only… https://t.co/092YX82NPB",-0.0191,0.0,0.944,0.056,93
@nytimes,Thu Apr 26 08:14:03 +0000 2018,"RT @nytimesworld: Vincent Bolloré, a French tycoon known as the ""king of Africa,"" faces corruption inquiry in France https://t.co/TZNmCuMmkU",0.0,0.0,1.0,0.0,94
@nytimes,Thu Apr 26 08:02:03 +0000 2018,"Michael Cohen, President Trump's personal lawyer, will invoke the Fifth Amendment in a lawsuit filed by Stormy Dani… https://t.co/n8rKkFEAaJ",-0.2263,0.0,0.899,0.101,95
@nytimes,Thu Apr 26 07:47:05 +0000 2018,"Cristina Cifuentes, considered a possible successor to Spain's prime minister, quit her post after a video emerged… https://t.co/u36IOmwZaD",0.2263,0.112,0.888,0.0,96
@nytimes,Thu Apr 26 07:32:04 +0000 2018,Pope Francis will host 3 victims of sexual abuse at the Vatican hotel to ask their forgiveness and listen to their… https://t.co/1bBfzhru7p,-0.6597,0.079,0.677,0.244,97
@nytimes,Thu Apr 26 07:17:05 +0000 2018,"RT @nytopinion: In Dr. Ronny Jackson, Mick Mulvaney and Scott Pruitt, Trump has found his ""best people"" -- i.e. unsuitable candidates and g…",0.6369,0.16,0.84,0.0,98
@nytimes,Thu Apr 26 07:02:06 +0000 2018,"When Pretty Yende was growing up in South Africa, she was aware of few role models for a black girl who wanted to b… https://t.co/zvIIt06PE8",0.5994,0.182,0.818,0.0,99
@nytimes,Thu Apr 26 06:56:38 +0000 2018,"Vincent Bolloré, French Billionaire, Faces a Rare Corruption Inquiry https://t.co/5mLiIW2Gg5",0.0,0.0,1.0,0.0,100
